HOSTNAME, OBSERVATION, CLOCK, TIME, LATITUDE, LONGITUDE, HORIZONTAL, MSL, WGS84, VERTICAL, SPEED, COURSE
"vagabund", 1, 1589814953.655677444, 1589818993.000000000, 39.821673201, -105.095171686, 0.4354, 1724.4683, 1702.9434, 0.6894, 0.002000, 0.000000000
"vagabund", 2, 1589814954.658252027, 1589818994.000000000, 39.821673153, -105.095171710, 0.4351, 1724.4743, 1702.9494, 0.6888, 0.005000, 0.000000000
"vagabund", 3, 1589814955.660383016, 1589818995.000000000, 39.821673116, -105.095171733, 0.4349, 1724.4801, 1702.9552, 0.6884, 0.005000, 0.000000000
"vagabund", 4, 1589814956.658028484, 1589818995.000000000, 39.821673065, -105.095171744, 0.4346, 1724.4832, 1702.9583, 0.6877, 0.005000, 0.000000000
"vagabund", 5, 1589814957.661142286, 1589818996.000000000, 39.821673020, -105.095171733, 0.4344, 1724.4843, 1702.9594, 0.6871, 0.001000, 0.000000000
"vagabund", 6, 1589814958.669212911, 1589818998.000000000, 39.821672970, -105.095171720, 0.4343, 1724.4901, 1702.9652, 0.6865, 0.000000, 0.000000000
"vagabund", 7, 1589814959.663036712, 1589818998.000000000, 39.821672916, -105.095171733, 0.4342, 1724.4948, 1702.9699, 0.6857, 0.000000, 0.000000000
"vagabund", 8, 1589814960.659179212, 1589818999.000000000, 39.821672867, -105.095171740, 0.4341, 1724.4948, 1702.9699, 0.6850, 0.007000, 0.000000000
"vagabund", 9, 1589814961.660038639, 1589819000.000000000, 39.821672828, -105.095171750, 0.4340, 1724.5044, 1702.9795, 0.6842, 0.003000, 0.000000000
"vagabund", 10, 1589814962.656254784, 1589819002.000000000, 39.821672786, -105.095171735, 0.4339, 1724.5058, 1702.9809, 0.6834, 0.007000, 0.000000000
"vagabund", 11, 1589814963.660152753, 1589819002.000000000, 39.821672723, -105.095171733, 0.4339, 1724.5079, 1702.9830, 0.6829, 0.007000, 0.000000000
"vagabund", 12, 1589814964.657211346, 1589819003.000000000, 39.821672651, -105.095171729, 0.4339, 1724.5140, 1702.9891, 0.6825, 0.002000, 0.000000000
"vagabund", 13, 1589814965.663749002, 1589819004.000000000, 39.821672582, -105.095171738, 0.4337, 1724.5251, 1703.0002, 0.6821, 0.002000, 0.000000000
"vagabund", 14, 1589814966.660144418, 1589819005.000000000, 39.821672536, -105.095171745, 0.4336, 1724.5293, 1703.0044, 0.6816, 0.002000, 0.000000000
"vagabund", 15, 1589814967.660429157, 1589819007.000000000, 39.821672498, -105.095171749, 0.4334, 1724.5351, 1703.0102, 0.6810, 0.008000, 0.000000000
"vagabund", 16, 1589814968.658275563, 1589819007.000000000, 39.821672447, -105.095171739, 0.4331, 1724.5368, 1703.0119, 0.6803, 0.008000, 0.000000000
"vagabund", 17, 1589814969.660403532, 1589819008.000000000, 39.821672394, -105.095171735, 0.4329, 1724.5430, 1703.0181, 0.6798, 0.001000, 0.000000000
"vagabund", 18, 1589814970.658771865, 1589819009.000000000, 39.821672342, -105.095171725, 0.4328, 1724.5494, 1703.0245, 0.6794, 0.003000, 0.000000000
"vagabund", 19, 1589814971.656577906, 1589819011.000000000, 39.821672299, -105.095171722, 0.4327, 1724.5525, 1703.0275, 0.6791, 0.003000, 0.000000000
"vagabund", 20, 1589814972.659627905, 1589819012.000000000, 39.821672255, -105.095171731, 0.4326, 1724.5629, 1703.0380, 0.6787, 0.003000, 0.000000000
"vagabund", 21, 1589814973.672156863, 1589819013.000000000, 39.821672224, -105.095171723, 0.4326, 1724.5696, 1703.0447, 0.6786, 0.004000, 0.000000000
"vagabund", 22, 1589814974.659261342, 1589819013.000000000, 39.821672188, -105.095171723, 0.4324, 1724.5779, 1703.0530, 0.6783, 0.004000, 0.000000000
"vagabund", 23, 1589814975.660645561, 1589819015.000000000, 39.821672154, -105.095171744, 0.4323, 1724.5928, 1703.0679, 0.6779, 0.005000, 0.000000000
"vagabund", 24, 1589814976.658322435, 1589819015.000000000, 39.821672126, -105.095171743, 0.4321, 1724.6040, 1703.0791, 0.6775, 0.005000, 0.000000000
"vagabund", 25, 1589814977.662556185, 1589819017.000000000, 39.821672083, -105.095171742, 0.4319, 1724.6169, 1703.0919, 0.6771, 0.002000, 0.000000000
"vagabund", 26, 1589814978.671328424, 1589819018.000000000, 39.821672051, -105.095171712, 0.4318, 1724.6192, 1703.0943, 0.6768, 0.003000, 0.000000000
"vagabund", 27, 1589814979.660660663, 1589819019.000000000, 39.821672029, -105.095171678, 0.4317, 1724.6267, 1703.1018, 0.6765, 0.002000, 0.000000000
"vagabund", 28, 1589814980.655475298, 1589819020.000000000, 39.821672007, -105.095171675, 0.4315, 1724.6351, 1703.1102, 0.6762, 0.004000, 0.000000000
"vagabund", 29, 1589814981.663549256, 1589819021.000000000, 39.821671987, -105.095171658, 0.4314, 1724.6391, 1703.1142, 0.6758, 0.002000, 0.000000000
"vagabund", 30, 1589814982.658607745, 1589819022.000000000, 39.821671984, -105.095171606, 0.4312, 1724.6349, 1703.1100, 0.6754, 0.004000, 0.000000000
"vagabund", 31, 1589814983.672935714, 1589819023.000000000, 39.821671987, -105.095171570, 0.4311, 1724.6438, 1703.1189, 0.6751, 0.002000, 0.000000000
"vagabund", 32, 1589814984.659288578, 1589819023.000000000, 39.821671996, -105.095171492, 0.4310, 1724.6412, 1703.1163, 0.6749, 0.002000, 0.000000000
"vagabund", 33, 1589814985.659623994, 1589819025.000000000, 39.821672018, -105.095171385, 0.4308, 1724.6351, 1703.1102, 0.6743, 0.007000, 0.000000000
"vagabund", 34, 1589814986.660767640, 1589819026.000000000, 39.821672033, -105.095171276, 0.4302, 1724.6266, 1703.1017, 0.6725, 0.004000, 0.000000000
"vagabund", 35, 1589814987.661628421, 1589819027.000000000, 39.821672037, -105.095171198, 0.4295, 1724.6190, 1703.0941, 0.6705, 0.003000, 0.000000000
"vagabund", 36, 1589814988.660521233, 1589819027.000000000, 39.821672033, -105.095171117, 0.4289, 1724.6076, 1703.0827, 0.6686, 0.003000, 0.000000000
"vagabund", 37, 1589814989.656928420, 1589819029.000000000, 39.821672030, -105.095171020, 0.4283, 1724.5940, 1703.0691, 0.6667, 0.004000, 0.000000000
"vagabund", 38, 1589814990.660516336, 1589819029.000000000, 39.821672051, -105.095170935, 0.4278, 1724.5818, 1703.0569, 0.6650, 0.004000, 0.000000000
"vagabund", 39, 1589814991.660780502, 1589819031.000000000, 39.821672085, -105.095170865, 0.4273, 1724.5718, 1703.0469, 0.6634, 0.004000, 0.000000000
"vagabund", 40, 1589814992.661613106, 1589819032.000000000, 39.821672114, -105.095170787, 0.4269, 1724.5580, 1703.0331, 0.6620, 0.002000, 0.000000000
"vagabund", 41, 1589814993.672446752, 1589819033.000000000, 39.821672146, -105.095170702, 0.4267, 1724.5440, 1703.0191, 0.6610, 0.004000, 0.000000000
"vagabund", 42, 1589814994.658662272, 1589819033.000000000, 39.821672175, -105.095170636, 0.4265, 1724.5282, 1703.0033, 0.6600, 0.004000, 0.000000000
"vagabund", 43, 1589814995.660664095, 1589819034.000000000, 39.821672209, -105.095170561, 0.4263, 1724.5037, 1702.9788, 0.6590, 0.003000, 0.000000000
"vagabund", 44, 1589814996.663686698, 1589819036.000000000, 39.821672224, -105.095170523, 0.4261, 1724.4926, 1702.9677, 0.6580, 0.004000, 0.000000000
"vagabund", 45, 1589814997.660661854, 1589819037.000000000, 39.821672242, -105.095170470, 0.4260, 1724.4795, 1702.9546, 0.6572, 0.002000, 0.000000000
"vagabund", 46, 1589814998.668850343, 1589819038.000000000, 39.821672268, -105.095170429, 0.4259, 1724.4690, 1702.9441, 0.6564, 0.003000, 0.000000000
"vagabund", 47, 1589814999.661524301, 1589819038.000000000, 39.821672305, -105.095170392, 0.4258, 1724.4545, 1702.9296, 0.6558, 0.003000, 0.000000000
"vagabund", 48, 1589815000.658619926, 1589819039.000000000, 39.821672352, -105.095170341, 0.4257, 1724.4371, 1702.9122, 0.6551, 0.006000, 0.000000000
"vagabund", 49, 1589815001.663357894, 1589819041.000000000, 39.821672366, -105.095170312, 0.4257, 1724.4276, 1702.9026, 0.6545, 0.005000, 0.000000000
"vagabund", 50, 1589815002.661833467, 1589819042.000000000, 39.821672364, -105.095170287, 0.4257, 1724.4106, 1702.8857, 0.6540, 0.003000, 0.000000000
"vagabund", 51, 1589815003.659533623, 1589819042.000000000, 39.821672377, -105.095170228, 0.4256, 1724.3894, 1702.8645, 0.6535, 0.003000, 0.000000000
"vagabund", 52, 1589815004.660814143, 1589819044.000000000, 39.821672389, -105.095170164, 0.4255, 1724.3703, 1702.8453, 0.6530, 0.003000, 0.000000000
"vagabund", 53, 1589815005.663047216, 1589819045.000000000, 39.821672380, -105.095170114, 0.4255, 1724.3563, 1702.8313, 0.6529, 0.002000, 0.000000000
"vagabund", 54, 1589815006.658794455, 1589819045.000000000, 39.821672393, -105.095170085, 0.4255, 1724.3420, 1702.8171, 0.6530, 0.002000, 0.000000000
"vagabund", 55, 1589815007.657767007, 1589819047.000000000, 39.821672415, -105.095170051, 0.4255, 1724.3275, 1702.8026, 0.6531, 0.008000, 0.000000000
"vagabund", 56, 1589815008.674707788, 1589819048.000000000, 39.821672440, -105.095170035, 0.4255, 1724.3066, 1702.7816, 0.6530, 0.008000, 0.000000000
"vagabund", 57, 1589815009.659775027, 1589819048.000000000, 39.821672453, -105.095170021, 0.4255, 1724.2893, 1702.7643, 0.6531, 0.008000, 0.000000000
"vagabund", 58, 1589815010.661884193, 1589819050.000000000, 39.821672458, -105.095169992, 0.4255, 1724.2751, 1702.7501, 0.6531, 0.002000, 0.000000000
"vagabund", 59, 1589815011.660648724, 1589819050.000000000, 39.821672456, -105.095169956, 0.4255, 1724.2582, 1702.7332, 0.6532, 0.002000, 0.000000000
"vagabund", 60, 1589815012.658966276, 1589819052.000000000, 39.821672462, -105.095169918, 0.4256, 1724.2413, 1702.7164, 0.6532, 0.002000, 0.000000000
"vagabund", 61, 1589815013.662922786, 1589819052.000000000, 39.821672458, -105.095169878, 0.4255, 1724.2265, 1702.7016, 0.6531, 0.002000, 0.000000000
"vagabund", 62, 1589815014.663067108, 1589819054.000000000, 39.821672461, -105.095169833, 0.4255, 1724.2076, 1702.6827, 0.6531, 0.002000, 0.000000000
"vagabund", 63, 1589815015.661132056, 1589819055.000000000, 39.821672474, -105.095169782, 0.4254, 1724.1928, 1702.6679, 0.6529, 0.005000, 0.000000000
"vagabund", 64, 1589815016.656060128, 1589819056.000000000, 39.821672499, -105.095169755, 0.4254, 1724.1819, 1702.6570, 0.6528, 0.008000, 0.000000000
"vagabund", 65, 1589815017.660964034, 1589819056.000000000, 39.821672509, -105.095169710, 0.4253, 1724.1699, 1702.6450, 0.6528, 0.008000, 0.000000000
"vagabund", 66, 1589815018.659280023, 1589819057.000000000, 39.821672507, -105.095169657, 0.4253, 1724.1524, 1702.6275, 0.6527, 0.002000, 0.000000000
"vagabund", 67, 1589815019.663652575, 1589819059.000000000, 39.821672498, -105.095169621, 0.4253, 1724.1426, 1702.6177, 0.6525, 0.003000, 0.000000000
"vagabund", 68, 1589815020.660663981, 1589819059.000000000, 39.821672518, -105.095169588, 0.4253, 1724.1355, 1702.6106, 0.6524, 0.003000, 0.000000000
"vagabund", 69, 1589815021.662180439, 1589819061.000000000, 39.821672548, -105.095169557, 0.4252, 1724.1301, 1702.6052, 0.6523, 0.006000, 0.000000000
"vagabund", 70, 1589815022.663233147, 1589819062.000000000, 39.821672557, -105.095169531, 0.4252, 1724.1267, 1702.6018, 0.6521, 0.003000, 0.000000000
"vagabund", 71, 1589815023.689671271, 1589819063.000000000, 39.821672553, -105.095169493, 0.4251, 1724.1223, 1702.5973, 0.6521, 0.003000, 0.000000000
"vagabund", 72, 1589815024.662126219, 1589819064.000000000, 39.821672540, -105.095169453, 0.4252, 1724.1174, 1702.5925, 0.6521, 0.003000, 0.000000000
"vagabund", 73, 1589815025.658995073, 1589819065.000000000, 39.821672543, -105.095169402, 0.4252, 1724.1041, 1702.5792, 0.6521, 0.003000, 0.000000000
"vagabund", 74, 1589815026.661169343, 1589819066.000000000, 39.821672581, -105.095169338, 0.4252, 1724.0942, 1702.5692, 0.6521, 0.010000, 0.000000000
"vagabund", 75, 1589815027.663552780, 1589819067.000000000, 39.821672627, -105.095169287, 0.4253, 1724.0833, 1702.5584, 0.6522, 0.008000, 0.000000000
"vagabund", 76, 1589815028.662041269, 1589819067.000000000, 39.821672662, -105.095169233, 0.4255, 1724.0724, 1702.5475, 0.6522, 0.008000, 0.000000000
"vagabund", 77, 1589815029.662945905, 1589819068.000000000, 39.821672682, -105.095169172, 0.4256, 1724.0638, 1702.5389, 0.6523, 0.006000, 0.000000000
"vagabund", 78, 1589815030.661037206, 1589819069.000000000, 39.821672710, -105.095169134, 0.4257, 1724.0592, 1702.5343, 0.6526, 0.004000, 0.000000000
"vagabund", 79, 1589815031.665148977, 1589819071.000000000, 39.821672747, -105.095169096, 0.4259, 1724.0554, 1702.5305, 0.6529, 0.005000, 0.000000000
"vagabund", 80, 1589815032.662468247, 1589819072.000000000, 39.821672786, -105.095169064, 0.4261, 1724.0509, 1702.5259, 0.6532, 0.006000, 0.000000000
"vagabund", 81, 1589815033.661039966, 1589819072.000000000, 39.821672838, -105.095169027, 0.4262, 1724.0448, 1702.5198, 0.6534, 0.006000, 0.000000000
"vagabund", 82, 1589815034.656201892, 1589819074.000000000, 39.821672878, -105.095169024, 0.4263, 1724.0458, 1702.5209, 0.6536, 0.005000, 0.000000000
"vagabund", 83, 1589815035.662241475, 1589819075.000000000, 39.821672920, -105.095169020, 0.4264, 1724.0474, 1702.5225, 0.6538, 0.006000, 0.000000000
"vagabund", 84, 1589815036.659235121, 1589819076.000000000, 39.821672935, -105.095169016, 0.4265, 1724.0506, 1702.5257, 0.6539, 0.001000, 0.000000000
"vagabund", 85, 1589815037.666375433, 1589819077.000000000, 39.821672968, -105.095169004, 0.4264, 1724.0535, 1702.5286, 0.6536, 0.008000, 0.000000000
"vagabund", 86, 1589815038.659077984, 1589819077.000000000, 39.821673002, -105.095169021, 0.4261, 1724.0639, 1702.5390, 0.6533, 0.008000, 0.000000000
"vagabund", 87, 1589815039.661050588, 1589819078.000000000, 39.821673051, -105.095169021, 0.4258, 1724.0717, 1702.5468, 0.6528, 0.005000, 0.000000000
"vagabund", 88, 1589815040.661303192, 1589819080.000000000, 39.821673104, -105.095169031, 0.4254, 1724.0788, 1702.5539, 0.6522, 0.007000, 0.000000000
"vagabund", 89, 1589815041.662203348, 1589819081.000000000, 39.821673152, -105.095169030, 0.4250, 1724.0867, 1702.5618, 0.6515, 0.005000, 0.000000000
"vagabund", 90, 1589815042.660073556, 1589819081.000000000, 39.821673172, -105.095169030, 0.4246, 1724.0970, 1702.5721, 0.6506, 0.005000, 0.000000000
"vagabund", 91, 1589815043.659271160, 1589819083.000000000, 39.821673189, -105.095169031, 0.4242, 1724.1096, 1702.5847, 0.6497, 0.003000, 0.000000000
"vagabund", 92, 1589815044.661269128, 1589819084.000000000, 39.821673207, -105.095169058, 0.4237, 1724.1231, 1702.5982, 0.6488, 0.003000, 0.000000000
"vagabund", 93, 1589815045.660060534, 1589819084.000000000, 39.821673207, -105.095169122, 0.4232, 1724.1411, 1702.6162, 0.6479, 0.003000, 0.000000000
"vagabund", 94, 1589815046.661046002, 1589819085.000000000, 39.821673215, -105.095169168, 0.4228, 1724.1563, 1702.6314, 0.6472, 0.007000, 0.000000000
"vagabund", 95, 1589815047.662516158, 1589819087.000000000, 39.821673220, -105.095169183, 0.4224, 1724.1686, 1702.6437, 0.6464, 0.004000, 0.000000000
"vagabund", 96, 1589815048.659522304, 1589819088.000000000, 39.821673229, -105.095169248, 0.4219, 1724.1872, 1702.6623, 0.6456, 0.006000, 0.000000000
"vagabund", 97, 1589815049.666443866, 1589819089.000000000, 39.821673238, -105.095169309, 0.4213, 1724.2098, 1702.6849, 0.6446, 0.004000, 0.000000000
"vagabund", 98, 1589815050.662404959, 1589819090.000000000, 39.821673247, -105.095169361, 0.4207, 1724.2306, 1702.7057, 0.6438, 0.003000, 0.000000000
"vagabund", 99, 1589815051.664487042, 1589819091.000000000, 39.821673250, -105.095169375, 0.4202, 1724.2443, 1702.7194, 0.6429, 0.004000, 0.000000000
"vagabund", 100, 1589815052.656410219, 1589819092.000000000, 39.821673253, -105.095169386, 0.4197, 1724.2566, 1702.7317, 0.6420, 0.006000, 0.000000000
"vagabund", 101, 1589815053.676248656, 1589819093.000000000, 39.821673252, -105.095169413, 0.4192, 1724.2716, 1702.7467, 0.6413, 0.004000, 0.000000000
"vagabund", 102, 1589815054.659491728, 1589819094.000000000, 39.821673242, -105.095169453, 0.4188, 1724.2903, 1702.7654, 0.6408, 0.005000, 0.000000000
"vagabund", 103, 1589815055.663168759, 1589819094.000000000, 39.821673244, -105.095169484, 0.4184, 1724.3086, 1702.7837, 0.6401, 0.005000, 0.000000000
"vagabund", 104, 1589815056.663609488, 1589819096.000000000, 39.821673225, -105.095169499, 0.4179, 1724.3258, 1702.8009, 0.6394, 0.001000, 0.000000000
"vagabund", 105, 1589815057.661049748, 1589819096.000000000, 39.821673192, -105.095169506, 0.4175, 1724.3422, 1702.8173, 0.6388, 0.001000, 0.000000000
"vagabund", 106, 1589815058.662547821, 1589819098.000000000, 39.821673154, -105.095169526, 0.4172, 1724.3612, 1702.8363, 0.6383, 0.002000, 0.000000000
"vagabund", 107, 1589815059.663635164, 1589819099.000000000, 39.821673123, -105.095169536, 0.4170, 1724.3792, 1702.8543, 0.6379, 0.005000, 0.000000000
"vagabund", 108, 1589815060.662178809, 1589819099.000000000, 39.821673088, -105.095169544, 0.4168, 1724.3921, 1702.8672, 0.6376, 0.005000, 0.000000000
"vagabund", 109, 1589815061.657594278, 1589819101.000000000, 39.821673052, -105.095169557, 0.4165, 1724.4063, 1702.8814, 0.6371, 0.002000, 0.000000000
"vagabund", 110, 1589815062.660462194, 1589819102.000000000, 39.821673021, -105.095169555, 0.4161, 1724.4187, 1702.8937, 0.6367, 0.004000, 0.000000000
"vagabund", 111, 1589815063.661666308, 1589819103.000000000, 39.821673002, -105.095169536, 0.4158, 1724.4295, 1702.9046, 0.6364, 0.007000, 0.000000000
"vagabund", 112, 1589815064.662620162, 1589819104.000000000, 39.821672980, -105.095169544, 0.4155, 1724.4439, 1702.9189, 0.6360, 0.007000, 0.000000000
"vagabund", 113, 1589815065.661301412, 1589819104.000000000, 39.821672941, -105.095169534, 0.4152, 1724.4610, 1702.9361, 0.6357, 0.007000, 0.000000000
"vagabund", 114, 1589815066.658415890, 1589819105.000000000, 39.821672907, -105.095169520, 0.4150, 1724.4705, 1702.9456, 0.6356, 0.004000, 0.000000000
"vagabund", 115, 1589815067.662329640, 1589819106.000000000, 39.821672875, -105.095169487, 0.4148, 1724.4835, 1702.9586, 0.6354, 0.001000, 0.000000000
"vagabund", 116, 1589815068.676488910, 1589819108.000000000, 39.821672870, -105.095169453, 0.4146, 1724.4919, 1702.9670, 0.6354, 0.007000, 0.000000000
"vagabund", 117, 1589815069.660179483, 1589819108.000000000, 39.821672892, -105.095169406, 0.4144, 1724.4975, 1702.9726, 0.6352, 0.007000, 0.000000000
"vagabund", 118, 1589815070.656180472, 1589819109.000000000, 39.821672902, -105.095169335, 0.4142, 1724.5007, 1702.9757, 0.6348, 0.011000, 0.000000000
"vagabund", 119, 1589815071.663314014, 1589819110.000000000, 39.821672888, -105.095169263, 0.4140, 1724.5032, 1702.9783, 0.6345, 0.005000, 0.000000000
"vagabund", 120, 1589815072.659768024, 1589819112.000000000, 39.821672883, -105.095169198, 0.4138, 1724.5054, 1702.9805, 0.6341, 0.002000, 0.000000000
"vagabund", 121, 1589815073.662412659, 1589819112.000000000, 39.821672886, -105.095169137, 0.4137, 1724.5068, 1702.9819, 0.6336, 0.002000, 0.000000000
"vagabund", 122, 1589815074.661737919, 1589819114.000000000, 39.821672894, -105.095169064, 0.4135, 1724.5078, 1702.9829, 0.6332, 0.003000, 0.000000000
"vagabund", 123, 1589815075.662851824, 1589819115.000000000, 39.821672900, -105.095168992, 0.4135, 1724.5106, 1702.9857, 0.6330, 0.004000, 0.000000000
"vagabund", 124, 1589815076.661304012, 1589819115.000000000, 39.821672910, -105.095168920, 0.4135, 1724.5124, 1702.9875, 0.6328, 0.004000, 0.000000000
"vagabund", 125, 1589815077.662860730, 1589819117.000000000, 39.821672900, -105.095168844, 0.4135, 1724.5155, 1702.9906, 0.6327, 0.005000, 0.000000000
"vagabund", 126, 1589815078.659423438, 1589819117.000000000, 39.821672885, -105.095168782, 0.4136, 1724.5197, 1702.9947, 0.6326, 0.005000, 0.000000000
"vagabund", 127, 1589815079.659481927, 1589819119.000000000, 39.821672892, -105.095168726, 0.4137, 1724.5209, 1702.9960, 0.6325, 0.005000, 0.000000000
"vagabund", 128, 1589815080.661271354, 1589819119.000000000, 39.821672896, -105.095168674, 0.4138, 1724.5226, 1702.9977, 0.6324, 0.005000, 0.000000000
"vagabund", 129, 1589815081.662846718, 1589819121.000000000, 39.821672933, -105.095168614, 0.4138, 1724.5241, 1702.9992, 0.6326, 0.009000, 0.000000000
"vagabund", 130, 1589815082.663626978, 1589819122.000000000, 39.821672953, -105.095168567, 0.4139, 1724.5261, 1703.0012, 0.6330, 0.002000, 0.000000000
"vagabund", 131, 1589815083.662521196, 1589819122.000000000, 39.821672939, -105.095168505, 0.4140, 1724.5296, 1703.0047, 0.6331, 0.002000, 0.000000000
"vagabund", 132, 1589815084.661685936, 1589819124.000000000, 39.821672945, -105.095168439, 0.4140, 1724.5336, 1703.0087, 0.6330, 0.001000, 0.000000000
"vagabund", 133, 1589815085.664403383, 1589819124.000000000, 39.821672963, -105.095168373, 0.4139, 1724.5344, 1703.0095, 0.6328, 0.001000, 0.000000000
"vagabund", 134, 1589815086.663660258, 1589819126.000000000, 39.821672988, -105.095168299, 0.4138, 1724.5334, 1703.0085, 0.6326, 0.005000, 0.000000000
"vagabund", 135, 1589815087.664668643, 1589819127.000000000, 39.821673025, -105.095168252, 0.4138, 1724.5331, 1703.0081, 0.6325, 0.008000, 0.000000000
"vagabund", 136, 1589815088.657546611, 1589819127.000000000, 39.821673052, -105.095168204, 0.4137, 1724.5330, 1703.0081, 0.6325, 0.008000, 0.000000000
"vagabund", 137, 1589815089.665700934, 1589819129.000000000, 39.821673078, -105.095168150, 0.4137, 1724.5367, 1703.0118, 0.6324, 0.002000, 0.000000000
"vagabund", 138, 1589815090.661662913, 1589819130.000000000, 39.821673083, -105.095168103, 0.4135, 1724.5427, 1703.0177, 0.6322, 0.004000, 0.000000000
"vagabund", 139, 1589815091.666483954, 1589819131.000000000, 39.821673090, -105.095168048, 0.4134, 1724.5454, 1703.0205, 0.6321, 0.002000, 0.000000000
"vagabund", 140, 1589815092.662531037, 1589819131.000000000, 39.821673122, -105.095168009, 0.4132, 1724.5476, 1703.0227, 0.6320, 0.002000, 0.000000000
"vagabund", 141, 1589815093.678563536, 1589819133.000000000, 39.821673169, -105.095167963, 0.4131, 1724.5482, 1703.0233, 0.6319, 0.006000, 0.000000000
"vagabund", 142, 1589815094.663421765, 1589819133.000000000, 39.821673199, -105.095167917, 0.4130, 1724.5483, 1703.0234, 0.6320, 0.006000, 0.000000000
"vagabund", 143, 1589815095.666701713, 1589819135.000000000, 39.821673208, -105.095167861, 0.4129, 1724.5491, 1703.0242, 0.6320, 0.007000, 0.000000000
"vagabund", 144, 1589815096.662520931, 1589819135.000000000, 39.821673240, -105.095167808, 0.4128, 1724.5460, 1703.0211, 0.6319, 0.007000, 0.000000000
"vagabund", 145, 1589815097.661791191, 1589819137.000000000, 39.821673301, -105.095167765, 0.4127, 1724.5415, 1703.0166, 0.6319, 0.008000, 0.000000000
"vagabund", 146, 1589815098.678724784, 1589819138.000000000, 39.821673333, -105.095167724, 0.4125, 1724.5373, 1703.0124, 0.6319, 0.001000, 0.000000000
"vagabund", 147, 1589815099.664802805, 1589819139.000000000, 39.821673366, -105.095167675, 0.4125, 1724.5300, 1703.0051, 0.6319, 0.005000, 0.000000000
"vagabund", 148, 1589815100.665903898, 1589819140.000000000, 39.821673402, -105.095167606, 0.4123, 1724.5168, 1702.9919, 0.6315, 0.006000, 0.000000000
"vagabund", 149, 1589815101.665818898, 1589819141.000000000, 39.821673429, -105.095167546, 0.4120, 1724.5038, 1702.9788, 0.6309, 0.003000, 0.000000000
"vagabund", 150, 1589815102.662519835, 1589819141.000000000, 39.821673443, -105.095167488, 0.4117, 1724.4913, 1702.9664, 0.6303, 0.003000, 0.000000000
"vagabund", 151, 1589815103.679659678, 1589819143.000000000, 39.821673429, -105.095167454, 0.4116, 1724.4781, 1702.9532, 0.6298, 0.004000, 0.000000000
"vagabund", 152, 1589815104.663703428, 1589819143.000000000, 39.821673431, -105.095167445, 0.4115, 1724.4673, 1702.9424, 0.6295, 0.004000, 0.000000000
"vagabund", 153, 1589815105.663785928, 1589819144.000000000, 39.821673447, -105.095167428, 0.4115, 1724.4524, 1702.9275, 0.6293, 0.006000, 0.000000000
"vagabund", 154, 1589815106.657792438, 1589819145.000000000, 39.821673441, -105.095167400, 0.4115, 1724.4378, 1702.9129, 0.6291, 0.005000, 0.000000000
"vagabund", 155, 1589815107.665744833, 1589819147.000000000, 39.821673427, -105.095167342, 0.4114, 1724.4218, 1702.8969, 0.6289, 0.005000, 0.000000000
"vagabund", 156, 1589815108.662653843, 1589819147.000000000, 39.821673400, -105.095167319, 0.4114, 1724.4061, 1702.8812, 0.6287, 0.005000, 0.000000000
"vagabund", 157, 1589815109.666844728, 1589819149.000000000, 39.821673387, -105.095167309, 0.4112, 1724.3851, 1702.8601, 0.6284, 0.003000, 0.000000000
"vagabund", 158, 1589815110.665903842, 1589819150.000000000, 39.821673385, -105.095167290, 0.4111, 1724.3691, 1702.8442, 0.6281, 0.004000, 0.000000000
"vagabund", 159, 1589815111.665904154, 1589819151.000000000, 39.821673377, -105.095167279, 0.4111, 1724.3535, 1702.8286, 0.6278, 0.004000, 0.000000000
"vagabund", 160, 1589815112.665927644, 1589819152.000000000, 39.821673372, -105.095167246, 0.4112, 1724.3343, 1702.8093, 0.6277, 0.004000, 0.000000000
"vagabund", 161, 1589815113.666855872, 1589819153.000000000, 39.821673370, -105.095167222, 0.4113, 1724.3204, 1702.7954, 0.6275, 0.004000, 0.000000000
"vagabund", 162, 1589815114.668054726, 1589819154.000000000, 39.821673372, -105.095167223, 0.4114, 1724.3051, 1702.7802, 0.6274, 0.007000, 0.000000000
"vagabund", 163, 1589815115.663141132, 1589819155.000000000, 39.821673353, -105.095167213, 0.4115, 1724.2809, 1702.7560, 0.6273, 0.004000, 0.000000000
"vagabund", 164, 1589815116.666867226, 1589819156.000000000, 39.821673345, -105.095167220, 0.4116, 1724.2588, 1702.7339, 0.6272, 0.006000, 0.000000000
"vagabund", 165, 1589815117.666866756, 1589819157.000000000, 39.821673330, -105.095167195, 0.4117, 1724.2391, 1702.7142, 0.6271, 0.008000, 0.000000000
"vagabund", 166, 1589815118.667862121, 1589819158.000000000, 39.821673329, -105.095167169, 0.4118, 1724.2229, 1702.6980, 0.6273, 0.010000, 0.000000000
"vagabund", 167, 1589815119.678943943, 1589819159.000000000, 39.821673327, -105.095167166, 0.4120, 1724.2030, 1702.6781, 0.6275, 0.006000, 0.000000000
"vagabund", 168, 1589815120.663897432, 1589819159.000000000, 39.821673267, -105.095167185, 0.4121, 1724.1859, 1702.6610, 0.6277, 0.006000, 0.000000000
"vagabund", 169, 1589815121.667099463, 1589819161.000000000, 39.821673209, -105.095167203, 0.4122, 1724.1658, 1702.6409, 0.6278, 0.003000, 0.000000000
