HOSTNAME, OBSERVATION, CLOCK, TIME, LATITUDE, LONGITUDE, HORIZONTAL, MSL, WGS84, VERTICAL, SPEED, COURSE
"neon", 11347, 1592844125.741313879, 1592844125.000000000, 39.6320611, -106.0584813, 0.0, 2715.600, 2694.600, 0.0, 56.903000, 62.520000000
"neon", 11348, 1592844125.745640018, 1592844125.000000000, 39.6320611, -106.0584813, 0.0, 2715.600, 2694.600, 0.0, 56.903000, 62.520000000
"neon", 11349, 1592844126.730474568, 1592844126.000000000, 39.6321826, -106.0581778, 0.0, 2715.600, 2694.600, 0.0, 57.045000, 62.520000000
"neon", 11350, 1592844126.730934454, 1592844126.000000000, 39.6321826, -106.0581778, 0.0, 2716.400, 2695.400, 0.0, 57.045000, 62.520000000
"neon", 11351, 1592844126.736822051, 1592844126.000000000, 39.6321826, -106.0581778, 0.0, 2716.400, 2695.400, 0.0, 57.045000, 62.520000000
"neon", 11352, 1592844127.737132945, 1592844127.000000000, 39.6323046, -106.0578740, 0.0, 2717.200, 2696.200, 0.0, 57.059000, 62.600000000
"neon", 11353, 1592844127.743031505, 1592844127.000000000, 39.6323046, -106.0578740, 0.0, 2717.200, 2696.200, 0.0, 57.059000, 62.600000000
"neon", 11354, 1592844128.743099271, 1592844128.000000000, 39.6324255, -106.0575703, 0.0, 2717.200, 2696.200, 0.0, 57.015000, 62.690000000
"neon", 11355, 1592844128.744344102, 1592844128.000000000, 39.6324255, -106.0575703, 0.0, 2718.300, 2697.300, 0.0, 57.015000, 62.690000000
"neon", 11356, 1592844128.748717822, 1592844128.000000000, 39.6324255, -106.0575703, 0.0, 2718.300, 2697.300, 0.0, 57.015000, 62.690000000
"neon", 11357, 1592844129.731761395, 1592844129.000000000, 39.6325453, -106.0572661, 0.0, 2718.300, 2697.300, 0.0, 56.933000, 63.020000000
"neon", 11358, 1592844129.733312855, 1592844129.000000000, 39.6325453, -106.0572661, 0.0, 2719.400, 2698.400, 0.0, 56.933000, 63.020000000
"neon", 11359, 1592844129.739839973, 1592844129.000000000, 39.6325453, -106.0572661, 0.0, 2719.400, 2698.400, 0.0, 56.933000, 63.020000000
"neon", 11360, 1592844130.741154036, 1592844130.000000000, 39.6326646, -106.0569616, 0.0, 2719.400, 2698.400, 0.0, 56.820000, 62.960000000
"neon", 11361, 1592844130.741783088, 1592844130.000000000, 39.6326646, -106.0569616, 0.0, 2720.500, 2699.500, 0.0, 56.820000, 62.960000000
"neon", 11362, 1592844130.746000673, 1592844130.000000000, 39.6326646, -106.0569616, 0.0, 2720.500, 2699.500, 0.0, 56.820000, 62.960000000
"neon", 11363, 1592844131.721496533, 1592844131.000000000, 39.6327843, -106.0566581, 0.0, 2721.700, 2700.700, 0.0, 56.666000, 62.790000000
"neon", 11364, 1592844131.723791961, 1592844131.000000000, 39.6327843, -106.0566581, 0.0, 2721.700, 2700.700, 0.0, 56.666000, 62.790000000
"neon", 11365, 1592844132.734391435, 1592844132.000000000, 39.6329043, -106.0563565, 0.0, 2721.700, 2700.700, 0.0, 56.472000, 62.540000000
"neon", 11366, 1592844132.735669863, 1592844132.000000000, 39.6329043, -106.0563565, 0.0, 2722.900, 2701.900, 0.0, 56.472000, 62.540000000
"neon", 11367, 1592844132.741030955, 1592844132.000000000, 39.6329043, -106.0563565, 0.0, 2722.900, 2701.900, 0.0, 56.472000, 62.540000000
"neon", 11368, 1592844133.733542100, 1592844133.000000000, 39.6330253, -106.0560558, 0.0, 2722.900, 2701.900, 0.0, 56.228000, 62.460000000
"neon", 11369, 1592844133.734482243, 1592844133.000000000, 39.6330253, -106.0560558, 0.0, 2724.000, 2703.000, 0.0, 56.228000, 62.460000000
