NAM, NUM, FIX, SYS, SAT, CLK, TIM, LAT, LON, HAC, MSL, GEO, VAC, SOG, COG, ROL, PIT, YAW, RAC, PAC, YAC, OBS, MAC
"neon", 16, 3, 0, 5, 1600182115.261941903, 1600182115.000000000, 39.7943153, -105.1534408, 0., 1696.900, 1675.400, 0., 2.758000, 346.710000000, 0.00000, 25.06533, 346.70642, 20.00000, 24.59203, 28.56419, 0, 0.
"neon", 17, 3, 0, 5, 1600182116.242694081, 1600182115.000000000, 39.7943153, -105.1534408, 0., 1696.900, 1675.400, 0., 2.758000, 346.710000000, 0.00000, 51.74527, 345.97280, 20.00000, 21.06972, 27.65961, 0, 0.
"neon", 18, 3, 0, 5, 1600182117.256792352, 1600182116.000000000, 39.7943558, -105.1533446, 0., 1714.100, 1692.600, 0., 2.037000, 345.970000000, 0.00000, 51.74527, 345.97280, 20.00000, 21.06972, 27.65961, 0, 0.
"neon", 19, 3, 0, 5, 1600182118.243182849, 1600182117.000000000, 39.7943650, -105.1533315, 0., 1719.300, 1697.800, 0., 1.797000, 355.720000000, 0.00000, 53.00148, 355.72117, 20.00000, 16.61693, 27.69881, 0, 0.
"neon", 20, 0, 0, 5, 1600182119.238552873, 1600182118.000000000, 39.7943700, -105.1533456, 0., 1719.900, 1698.400, 0., 0.630000, 0., 0.00000, 74.27947, 355.72117, 20.00000, 21.74312, 28.08472, 0, 0.
"neon", 21, 3, 0, 5, 1600182128.275745864, 1600182128.000000000, 39.7943686, -105.1533210, 0., 1719.900, 1698.400, 0., 2.051000, 12.500000000, 0.00000, 40.55371, 12.49793, 20.00000, 22.06535, 21.78150, 0, 0.
"neon", 22, 3, 0, 5, 1600182129.273039093, 1600182128.000000000, 39.7943686, -105.1533210, 0., 1729.700, 1708.200, 0., 2.051000, 12.500000000, 0.00000, 38.83244, 14.22343, 20.00000, 25.32780, 26.83807, 0, 0.
"neon", 23, 3, 0, 5, 1600182130.266355049, 1600182129.000000000, 39.7943893, -105.1533206, 0., 1729.000, 1707.500, 0., 1.661000, 14.220000000, 0.00000, 38.83244, 14.22343, 20.00000, 25.32780, 26.83807, 0, 0.
"neon", 24, 3, 0, 5, 1600182131.265595069, 1600182130.000000000, 39.7944160, -105.1533191, 0., 1727.400, 1705.900, 0., 2.323000, 9.590000000, 0.00000, 19.12751, 12.01085, 20.00000, 20.95364, 16.62696, 0, 0.
"neon", 25, 0, 0, 5, 1600182132.257923065, 1600182131.000000000, 39.7944501, -105.1533238, 0., 1726.200, 1704.700, 0., 2.579000, 12.010000000, 0.00000, 19.12751, 12.01085, 20.00000, 20.95700, 17.19790, 0, 0.
"neon", 26, 3, 0, 5, 1600182133.294470986, 1600182133.000000000, 39.7944901, -105.1533258, 0., 1724.700, 1703.200, 0., 3.271000, 26.270000000, 0.00000, 10.97637, 26.27161, 20.00000, 17.88207, 14.75597, 0, 0.
"neon", 27, 3, 0, 5, 1600182134.260533044, 1600182133.000000000, 39.7944901, -105.1533258, 0., 1724.700, 1703.200, 0., 3.271000, 26.270000000, 0.00000, 6.98324, 38.37695, 20.00000, 16.44042, 17.16386, 0, 0.
"neon", 28, 3, 0, 5, 1600182135.280410288, 1600182134.000000000, 39.7945275, -105.1533293, 0., 1721.000, 1699.500, 0., 3.314000, 38.380000000, 0.00000, 6.98324, 38.37695, 20.00000, 16.44042, 17.16386, 0, 0.
"neon", 29, 3, 0, 5, 1600182136.257224501, 1600182135.000000000, 39.7945543, -105.1533243, 0., 1718.700, 1697.200, 0., 3.161000, 54.490000000, 0.00000, 3.29673, 74.74536, 20.00000, 25.17750, 20.19022, 0, 0.
"neon", 30, 3, 0, 5, 1600182137.277609919, 1600182136.000000000, 39.7945740, -105.1533160, 0., 1716.800, 1695.300, 0., 1.932000, 74.750000000, 0.00000, 3.29673, 74.74536, 20.00000, 25.17812, 20.29624, 0, 0.
"neon", 31, 3, 0, 5, 1600182138.261508570, 1600182137.000000000, 39.7945791, -105.1533111, 0., 1716.900, 1695.400, 0., 0.046000, 0., 0.00000, 3.29673, 74.74536, 20.00000, 25.17858, 20.37386, 0, 0.
"neon", 32, 3, 0, 5, 1600182139.279639665, 1600182138.000000000, 39.7945825, -105.1533115, 0., 1717.100, 1695.600, 0., 0.042000, 0., 0.00000, 3.29673, 74.74536, 20.00000, 25.17858, 20.37386, 0, 0.
"neon", 33, 3, 0, 5, 1600182140.263411025, 1600182139.000000000, 39.7945858, -105.1533143, 0., 1717.400, 1695.900, 0., 1.000000, 274.350000000, 0.00000, 0.90482, 275.41813, 20.00000, 12.23325, 8.03101, 0, 0.
"neon", 34, 3, 0, 5, 1600182141.279567841, 1600182140.000000000, 39.7945895, -105.1533316, 0., 1717.700, 1696.200, 0., 3.991000, 275.420000000, 0.00000, 0.56216, 274.97805, 20.00000, 6.75375, 4.30894, 0, 0.
"neon", 35, 3, 0, 5, 1600182142.265634441, 1600182141.000000000, 39.7945940, -105.1533683, 0., 1717.700, 1696.200, 0., 7.056000, 274.980000000, 0.00000, 0.56216, 274.97805, 20.00000, 6.75375, 4.30894, 0, 0.
"neon", 36, 3, 0, 5, 1600182143.279339448, 1600182142.000000000, 39.7945973, -105.1534193, 0., 1717.800, 1696.300, 0., 9.276000, 270.420000000, 0.00000, 0.06256, 270.41972, 20.00000, 5.06362, 3.53578, 0, 0.
"neon", 37, 3, 0, 5, 1600182144.263572120, 1600182143.000000000, 39.7945936, -105.1534755, 0., 1717.700, 1696.200, 0., 9.880000, 260.730000000, 0.00000, 0.18067, 260.73385, 20.00000, 4.62764, 4.72352, 0, 0.
"neon", 38, 3, 0, 5, 1600182145.284611595, 1600182144.000000000, 39.7945795, -105.1535291, 0., 1717.300, 1695.800, 0., 9.432000, 246.560000000, 0.00000, 0.11557, 246.56443, 20.00000, 4.96209, 5.91742, 0, 0.
"neon", 39, 3, 0, 5, 1600182146.269863039, 1600182145.000000000, 39.7945583, -105.1535795, 0., 1717.000, 1695.500, 0., 9.581000, 232.490000000, 0.00000, 0.38426, 232.48889, 20.00000, 5.21176, 6.01935, 0, 0.
"neon", 40, 3, 0, 5, 1600182147.281972819, 1600182146.000000000, 39.7945293, -105.1536231, 0., 1716.700, 1695.200, 0., 9.318000, 221.390000000, 0.00000, 0.50228, 209.55842, 20.00000, 5.44743, 5.42306, 0, 0.
"neon", 41, 3, 0, 5, 1600182148.267610118, 1600182147.000000000, 39.7944926, -105.1536583, 0., 1716.200, 1694.700, 0., 9.667000, 209.560000000, 0.00000, -1.02049, 206.27195, 20.00000, 4.62248, 4.11720, 0, 0.
"neon", 42, 3, 0, 5, 1600182149.272911669, 1600182148.000000000, 39.7944471, -105.1536895, 0., 1715.500, 1694.000, 0., 11.752000, 206.270000000, 0.00000, -1.02049, 206.27195, 20.00000, 4.62248, 4.11720, 0, 0.
"neon", 43, 0, 0, 5, 1600182150.259957671, 1600182149.000000000, 39.7943938, -105.1537261, 0., 1715.100, 1693.600, 0., 13.842000, 208.310000000, 0.00000, 0.95709, 208.30984, 20.00000, 4.04529, 8.80543, 0, 0.
"neon", 44, 3, 0, 5, 1600182152.272906578, 1600182152.000000000, 39.7941853, -105.1538335, 0., 1713.800, 1692.300, 0., 16.975000, 197.070000000, 0.00000, -1.19345, 197.06512, 20.00000, 3.69441, 3.03244, 0, 0.
"neon", 45, 0, 0, 5, 1600182153.265216752, 1600182152.000000000, 39.7941853, -105.1538335, 0., 1713.800, 1692.300, 0., 16.975000, 197.070000000, 0.00000, -1.19345, 197.06512, 20.00000, 3.69441, 3.03244, 0, 0.
"neon", 46, 3, 0, 5, 1600182154.286170401, 1600182154.000000000, 39.7940138, -105.1538578, 0., 1713.800, 1692.300, 0., 19.394000, 180.230000000, 0.00000, 0.88229, 180.23054, 20.00000, 3.36965, 2.31634, 0, 0.
"neon", 47, 3, 0, 5, 1600182155.280523883, 1600182154.000000000, 39.7940138, -105.1538578, 0., 1713.400, 1691.900, 0., 19.394000, 180.230000000, 0.00000, 0.94566, 179.47567, 20.00000, 3.09720, 2.10597, 0, 0.
"neon", 48, 0, 0, 5, 1600182156.264930080, 1600182155.000000000, 39.7939163, -105.1538561, 0., 1712.900, 1691.400, 0., 20.538000, 179.480000000, 0.00000, 0.94566, 179.47567, 20.00000, 3.33199, 12.30711, 0, 0.
"neon", 49, 3, 0, 5, 1600182157.301474460, 1600182157.000000000, 39.7937178, -105.1538546, 0., 1714.200, 1692.700, 0., 21.740000, 178.810000000, 0.00000, 0.58701, 178.80850, 20.00000, 2.86990, 1.96820, 0, 0.
"neon", 50, 3, 0, 5, 1600182158.266468710, 1600182157.000000000, 39.7937178, -105.1538546, 0., 1714.200, 1692.700, 0., 21.740000, 178.810000000, 0.00000, 0.58701, 178.80850, 20.00000, 2.86990, 1.96820, 0, 0.
"neon", 51, 3, 0, 5, 1600182159.285166165, 1600182158.000000000, 39.7936136, -105.1538538, 0., 1713.200, 1691.700, 0., 22.235000, 178.410000000, 0.00000, 0.22334, 178.41419, 20.00000, 2.47827, 1.88605, 0, 0.
"neon", 52, 3, 0, 5, 1600182160.265623354, 1600182160.000000000, 39.7934050, -105.1538563, 0., 1711.400, 1689.900, 0., 23.599000, 180.130000000, 0.00000, -1.04579, 180.13446, 20.00000, 2.18742, 1.90321, 0, 0.
"neon", 53, 3, 0, 5, 1600182161.283291537, 1600182160.000000000, 39.7934050, -105.1538563, 0., 1711.000, 1689.500, 0., 23.599000, 180.130000000, 0.00000, -1.11009, 180.15635, 20.00000, 2.24386, 1.88996, 0, 0.
"neon", 54, 0, 0, 5, 1600182162.256459526, 1600182161.000000000, 39.7932956, -105.1538608, 0., 1710.500, 1689.000, 0., 24.086000, 180.160000000, 0.00000, -1.11009, 180.15635, 20.00000, 2.47857, 10.51108, 0, 0.
"neon", 55, 3, 0, 5, 1600182163.298402691, 1600182163.000000000, 39.7930681, -105.1538665, 0., 1710.500, 1689.000, 0., 24.641000, 180.470000000, 0.00000, -1.01603, 180.47213, 20.00000, 2.40661, 1.85604, 0, 0.
"neon", 56, 3, 0, 5, 1600182164.266888600, 1600182164.000000000, 39.7929546, -105.1538706, 0., 1710.100, 1688.600, 0., 24.615000, 180.700000000, 0.00000, -1.27599, 180.69793, 20.00000, 2.34106, 1.77861, 0, 0.
"neon", 57, 3, 0, 5, 1600182165.286418622, 1600182164.000000000, 39.7929546, -105.1538706, 0., 1709.500, 1688.000, 0., 24.615000, 180.700000000, 0.00000, -1.02796, 181.17128, 20.00000, 2.19633, 1.86537, 0, 0.
"neon", 58, 3, 0, 5, 1600182166.273443562, 1600182165.000000000, 39.7928436, -105.1538750, 0., 1709.400, 1687.900, 0., 24.367000, 181.170000000, 0.00000, -1.02796, 181.17128, 20.00000, 2.19633, 1.86537, 0, 0.
"neon", 59, 3, 0, 5, 1600182167.289475751, 1600182166.000000000, 39.7927340, -105.1538801, 0., 1709.500, 1688.000, 0., 23.828000, 181.370000000, 0.00000, 0.95612, 181.37051, 20.00000, 2.28953, 1.97584, 0, 0.
"neon", 60, 3, 0, 5, 1600182168.275940905, 1600182168.000000000, 39.7925178, -105.1538898, 0., 1709.300, 1687.800, 0., 23.407000, 181.000000000, 0.00000, 0.70122, 181.00345, 20.00000, 2.35373, 1.93826, 0, 0.
"neon", 61, 3, 0, 5, 1600182169.287443741, 1600182168.000000000, 39.7925178, -105.1538898, 0., 1709.600, 1688.100, 0., 23.407000, 181.000000000, 0.00000, 0.70122, 181.00345, 20.00000, 2.35373, 1.93826, 0, 0.
"neon", 62, 3, 0, 5, 1600182170.273363157, 1600182170.000000000, 39.7923046, -105.1538971, 0., 1709.300, 1687.800, 0., 22.977000, 180.460000000, 0.00000, 0.94878, 180.46421, 20.00000, 2.27274, 1.94833, 0, 0.
"neon", 63, 0, 0, 5, 1600182171.265446605, 1600182170.000000000, 39.7923046, -105.1538971, 0., 1709.200, 1687.700, 0., 22.977000, 180.460000000, 0.00000, 0.94878, 180.46421, 20.00000, 2.52421, 11.01237, 0, 0.
"neon", 64, 3, 0, 5, 1600182172.290779598, 1600182172.000000000, 39.7920923, -105.1538991, 0., 1709.000, 1687.500, 0., 22.702000, 179.790000000, 0.00000, -1.02332, 179.78674, 20.00000, 2.58071, 1.92283, 0, 0.
"neon", 65, 3, 0, 5, 1600182173.270864349, 1600182172.000000000, 39.7920923, -105.1538991, 0., 1709.000, 1687.500, 0., 22.702000, 179.790000000, 0.00000, -1.02332, 179.78674, 20.00000, 2.58071, 1.92283, 0, 0.
"neon", 66, 0, 0, 5, 1600182174.258569436, 1600182173.000000000, 39.7919878, -105.1539010, 0., 1708.700, 1687.200, 0., 22.491000, 179.910000000, 0.00000, -1.15819, 179.91314, 20.00000, 2.62469, 1.96724, 0, 0.
"neon", 67, 3, 0, 5, 1600182175.305939371, 1600182175.000000000, 39.7917795, -105.1539001, 0., 1708.200, 1686.700, 0., 22.312000, 179.830000000, 0.00000, -1.30319, 179.82518, 20.00000, 2.52137, 1.99396, 0, 0.
"neon", 68, 3, 0, 5, 1600182176.278037952, 1600182175.000000000, 39.7917795, -105.1539001, 0., 1708.200, 1686.700, 0., 22.312000, 179.830000000, 0.00000, -1.30319, 179.82518, 20.00000, 2.52137, 1.99396, 0, 0.
"neon", 69, 3, 0, 5, 1600182177.291813110, 1600182176.000000000, 39.7916771, -105.1539005, 0., 1707.800, 1686.300, 0., 22.177000, 179.710000000, 0.00000, -1.42055, 179.71258, 20.00000, 2.58618, 2.02073, 0, 0.
"neon", 70, 3, 0, 5, 1600182178.284017215, 1600182177.000000000, 39.7915750, -105.1539003, 0., 1707.700, 1686.200, 0., 21.768000, 179.780000000, 0.00000, -1.41573, 179.78304, 20.00000, 2.66566, 2.02579, 0, 0.
"neon", 71, 0, 0, 5, 1600182179.275035195, 1600182178.000000000, 39.7914755, -105.1539003, 0., 1707.700, 1686.200, 0., 21.088000, 180.010000000, 0.00000, -1.47943, 180.00644, 20.00000, 2.55560, 2.06300, 0, 0.
"neon", 72, 3, 0, 5, 1600182180.326675361, 1600182180.000000000, 39.7912866, -105.1539023, 0., 1707.700, 1686.200, 0., 19.303000, 180.500000000, 0.00000, -2.09381, 180.49678, 20.00000, 2.92193, 2.34490, 0, 0.
"neon", 73, 3, 0, 5, 1600182181.285332288, 1600182180.000000000, 39.7912866, -105.1539023, 0., 1706.600, 1685.100, 0., 19.303000, 180.500000000, 0.00000, -2.09381, 180.49678, 20.00000, 2.92193, 2.34490, 0, 0.
"neon", 74, 0, 0, 5, 1600182182.281400479, 1600182181.000000000, 39.7912026, -105.1539056, 0., 1706.400, 1684.900, 0., 17.323000, 181.250000000, 0.00000, -2.17087, 181.25230, 20.00000, 3.45335, 3.32047, 0, 0.
"neon", 75, 3, 0, 5, 1600182183.309818099, 1600182183.000000000, 39.7910671, -105.1539096, 0., 1706.400, 1684.900, 0., 11.956000, 182.810000000, 0.00000, -2.39671, 182.80527, 20.00000, 5.36741, 4.12775, 0, 0.
"neon", 76, 3, 0, 5, 1600182184.293095245, 1600182183.000000000, 39.7910671, -105.1539096, 0., 1706.400, 1684.900, 0., 11.956000, 182.810000000, 0.00000, -2.39671, 182.80527, 20.00000, 5.36741, 4.12775, 0, 0.
"neon", 77, 3, 0, 6, 1600182185.281432796, 1600182184.000000000, 39.7910213, -105.1539088, 0., 1706.800, 1685.300, 0., 8.142000, 179.520000000, 0.00000, -1.84639, 179.52001, 20.00000, 5.69363, 5.53140, 0, 0.
"neon", 78, 3, 0, 6, 1600182186.292504942, 1600182185.000000000, 39.7909915, -105.1539031, 0., 1705.700, 1684.200, 0., 4.899000, 172.640000000, 0.00000, -4.21044, 172.64191, 20.00000, 7.41894, 7.62960, 0, 0.
"neon", 79, 3, 0, 6, 1600182187.290876245, 1600182187.000000000, 39.7909680, -105.1538978, 0., 1705.600, 1684.100, 0., 1.447000, 164.120000000, 0.00000, -6.29501, 164.11843, 20.00000, 23.57374, 22.22067, 0, 0.
"neon", 80, 3, 0, 6, 1600182188.292779672, 1600182187.000000000, 39.7909680, -105.1538978, 0., 1705.700, 1684.200, 0., 1.447000, 164.120000000, 0.00000, -6.29501, 164.11843, 20.00000, 23.57374, 22.22067, 0, 0.
"neon", 81, 3, 0, 7, 1600182189.291352794, 1600182188.000000000, 39.7909516, -105.1538890, 0., 1705.600, 1684.100, 0., 5.637000, 151.750000000, 0.00000, 0.93756, 151.75387, 20.00000, 5.40948, 4.01616, 0, 0.
"neon", 82, 3, 0, 7, 1600182190.293493462, 1600182189.000000000, 39.7909245, -105.1538603, 0., 1705.500, 1684.000, 0., 9.346000, 132.000000000, 0.00000, 0.16386, 132.00097, 20.00000, 3.67733, 2.77874, 0, 0.
"neon", 83, 3, 0, 6, 1600182191.293322113, 1600182190.000000000, 39.7908950, -105.1538018, 0., 1704.900, 1683.400, 0., 13.072000, 111.250000000, 0.00000, 0.40567, 111.24615, 20.00000, 2.61446, 1.55274, 0, 0.
"neon", 84, 3, 0, 7, 1600182192.294065777, 1600182191.000000000, 39.7908758, -105.1537153, 0., 1704.700, 1683.200, 0., 16.213000, 97.640000000, 0.00000, 0.23196, 97.64086, 20.00000, 2.24711, 1.98660, 0, 0.
"neon", 85, 3, 0, 7, 1600182193.293465782, 1600182192.000000000, 39.7908660, -105.1536056, 0., 1704.500, 1683.000, 0., 19.755000, 90.670000000, 0.00000, 0.07099, 89.14602, 20.00000, 1.93643, 0.98223, 0, 0.
"neon", 86, 3, 0, 7, 1600182194.296636545, 1600182193.000000000, 39.7908620, -105.1534751, 0., 1704.300, 1682.800, 0., 22.765000, 89.150000000, 0.00000, 0.07099, 89.14602, 20.00000, 1.93643, 0.98223, 0, 0.
"neon", 87, 3, 0, 7, 1600182195.295032995, 1600182194.000000000, 39.7908615, -105.1533265, 0., 1704.200, 1682.700, 0., 25.479000, 89.170000000, 0.00000, 0.02490, 89.17412, 20.00000, 1.80030, 0.88755, 0, 0.
"neon", 88, 3, 0, 7, 1600182196.295128967, 1600182195.000000000, 39.7908570, -105.1531640, 0., 1704.000, 1682.500, 0., 27.548000, 89.360000000, 0.00000, 0.01996, 89.35717, 20.00000, 1.71824, 0.84946, 0, 0.
"neon", 89, 3, 0, 7, 1600182197.299615863, 1600182196.000000000, 39.7908578, -105.1529895, 0., 1705.500, 1684.000, 0., 28.801000, 90.300000000, 0.00000, 1.39161, 90.30179, 20.00000, 1.77373, 0.78809, 0, 0.
"neon", 90, 3, 0, 7, 1600182198.296589485, 1600182197.000000000, 39.7908585, -105.1528138, 0., 1706.100, 1684.600, 0., 30.027000, 89.040000000, 0.00000, 1.13116, 89.03508, 20.00000, 1.76868, 0.77074, 0, 0.
"neon", 91, 3, 0, 7, 1600182199.295948089, 1600182198.000000000, 39.7908618, -105.1526376, 0., 1705.200, 1683.700, 0., 30.290000, 88.880000000, 0.00000, 0.46195, 88.87601, 20.00000, 1.76582, 0.91450, 0, 0.
"neon", 92, 3, 0, 7, 1600182200.296205714, 1600182199.000000000, 39.7908643, -105.1524561, 0., 1705.000, 1683.500, 0., 30.404000, 89.010000000, 0.00000, 0.66321, 89.01086, 20.00000, 1.86043, 0.77866, 0, 0.
"neon", 93, 3, 0, 7, 1600182201.293371724, 1600182201.000000000, 39.7908675, -105.1520896, 0., 1704.900, 1683.400, 0., 30.874000, 89.370000000, 0.00000, 0.89513, 89.36912, 20.00000, 1.77051, 0.76297, 0, 0.
"neon", 94, 3, 0, 7, 1600182202.296887317, 1600182201.000000000, 39.7908675, -105.1520896, 0., 1704.800, 1683.300, 0., 30.874000, 89.370000000, 0.00000, 0.89513, 89.36912, 20.00000, 1.77051, 0.76297, 0, 0.
"neon", 95, 3, 0, 7, 1600182203.294064325, 1600182202.000000000, 39.7908686, -105.1519043, 0., 1705.300, 1683.800, 0., 30.634000, 89.100000000, 0.00000, 0.58098, 89.20302, 20.00000, 1.69905, 0.73060, 0, 0.
"neon", 96, 3, 0, 7, 1600182204.297263593, 1600182203.000000000, 39.7908701, -105.1517206, 0., 1705.400, 1683.900, 0., 30.439000, 89.200000000, 0.00000, 0.58098, 89.20302, 20.00000, 1.69905, 0.73060, 0, 0.
"neon", 97, 3, 0, 7, 1600182205.297454793, 1600182204.000000000, 39.7908721, -105.1515383, 0., 1705.200, 1683.700, 0., 30.184000, 89.020000000, 0.00000, 0.74212, 89.02497, 20.00000, 1.70197, 0.74805, 0, 0.
"neon", 98, 3, 0, 7, 1600182206.299376897, 1600182205.000000000, 39.7908740, -105.1513565, 0., 1705.100, 1683.600, 0., 30.177000, 89.250000000, 0.00000, 0.86633, 89.24509, 20.00000, 1.59408, 0.73056, 0, 0.
"neon", 99, 3, 0, 7, 1600182207.299887552, 1600182206.000000000, 39.7908755, -105.1511735, 0., 1705.100, 1683.600, 0., 30.372000, 89.330000000, 0.00000, 0.79498, 89.32752, 20.00000, 1.60248, 0.76034, 0, 0.
"neon", 100, 3, 0, 7, 1600182208.298259922, 1600182207.000000000, 39.7908768, -105.1509891, 0., 1705.100, 1683.600, 0., 30.645000, 89.490000000, 0.00000, 0.68390, 89.48971, 20.00000, 1.57200, 0.73576, 0, 0.
"neon", 101, 3, 0, 7, 1600182209.300296413, 1600182208.000000000, 39.7908783, -105.1508045, 0., 1705.100, 1683.600, 0., 30.623000, 89.300000000, 0.00000, 0.65740, 89.29872, 20.00000, 1.54625, 0.72048, 0, 0.
"neon", 102, 3, 0, 7, 1600182210.303841605, 1600182209.000000000, 39.7908801, -105.1506186, 0., 1705.400, 1683.900, 0., 30.626000, 89.530000000, 0.00000, 0.37198, 89.52660, 20.00000, 1.58576, 0.72951, 0, 0.
"neon", 103, 3, 0, 7, 1600182211.300062141, 1600182210.000000000, 39.7908821, -105.1504341, 0., 1705.400, 1683.900, 0., 30.674000, 89.000000000, 0.00000, 0.23432, 88.99809, 20.00000, 1.60134, 0.73823, 0, 0.
"neon", 104, 3, 0, 7, 1600182212.299225503, 1600182211.000000000, 39.7908850, -105.1502478, 0., 1706.200, 1684.700, 0., 30.518000, 88.520000000, 0.00000, 0.57860, 88.51756, 20.00000, 1.71154, 0.77967, 0, 0.
"neon", 105, 3, 0, 8, 1600182213.301239278, 1600182212.000000000, 39.7908906, -105.1500708, 0., 1703.600, 1682.100, 0., 31.638000, 87.870000000, 0.00000, -1.88631, 87.87157, 20.00000, 1.34392, 0.62696, 0, 0.
"neon", 106, 3, 0, 8, 1600182214.301622936, 1600182213.000000000, 39.7908940, -105.1498800, 0., 1704.300, 1682.800, 0., 31.017000, 88.840000000, 0.00000, -1.08400, 88.83680, 20.00000, 1.23781, 0.70910, 0, 0.
"neon", 107, 3, 0, 8, 1600182215.300121774, 1600182214.000000000, 39.7908958, -105.1496931, 0., 1704.300, 1682.800, 0., 30.993000, 89.450000000, 0.00000, 0.96286, 89.45215, 20.00000, 1.21943, 0.74367, 0, 0.
"neon", 108, 3, 0, 8, 1600182216.302145467, 1600182215.000000000, 39.7908966, -105.1495063, 0., 1704.200, 1682.700, 0., 30.956000, 89.780000000, 0.00000, 0.85464, 89.78230, 20.00000, 1.23768, 0.74065, 0, 0.
"neon", 109, 3, 0, 8, 1600182217.303121211, 1600182216.000000000, 39.7908971, -105.1493211, 0., 1703.900, 1682.400, 0., 30.838000, 89.620000000, 0.00000, 0.73286, 89.61523, 20.00000, 1.25034, 0.81135, 0, 0.
"neon", 110, 3, 0, 8, 1600182218.302614999, 1600182217.000000000, 39.7908976, -105.1491351, 0., 1703.700, 1682.200, 0., 30.947000, 89.710000000, 0.00000, 0.78737, 89.70803, 20.00000, 1.23199, 0.73525, 0, 0.
"neon", 111, 3, 0, 8, 1600182219.301074613, 1600182218.000000000, 39.7908990, -105.1489483, 0., 1703.600, 1682.100, 0., 31.077000, 89.390000000, 0.00000, 0.64013, 89.38545, 20.00000, 1.23007, 0.73404, 0, 0.
"neon", 112, 3, 0, 8, 1600182220.303176365, 1600182219.000000000, 39.7908995, -105.1487618, 0., 1703.900, 1682.400, 0., 31.031000, 90.390000000, 0.00000, 0.21977, 90.39426, 20.00000, 1.26331, 0.75454, 0, 0.
