NAM, NUM, FIX, SYS, SAT, CLK, TIM, LAT, LON, HAC, MSL, GEO, VAC, SOG, COG, ROL, PIT, YAW, RAC, PAC, YAC, OBS, MAC
"neon", 32, 3, 0, 11, 1599145279.625110364, 1599145279.000000000, 39.7943146, -105.1533588, 0., 1704.300, 1682.800, 0., 0.036000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 33, 3, 0, 11, 1599145280.619767645, 1599145280.000000000, 39.7943138, -105.1533591, 0., 1704.200, 1682.700, 0., 0.024000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 34, 3, 0, 11, 1599145281.615350102, 1599145281.000000000, 39.7943120, -105.1533601, 0., 1704.200, 1682.700, 0., 0.016000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 35, 3, 0, 11, 1599145282.619822859, 1599145282.000000000, 39.7943101, -105.1533608, 0., 1704.100, 1682.600, 0., 0.013000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 36, 3, 0, 11, 1599145283.614604377, 1599145283.000000000, 39.7943081, -105.1533618, 0., 1704.100, 1682.600, 0., 0.031000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 37, 3, 0, 11, 1599145284.618121558, 1599145284.000000000, 39.7943065, -105.1533626, 0., 1704.100, 1682.600, 0., 0.014000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 38, 3, 0, 11, 1599145285.613892724, 1599145285.000000000, 39.7943053, -105.1533635, 0., 1704.100, 1682.600, 0., 0.026000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 39, 3, 0, 11, 1599145286.622541905, 1599145286.000000000, 39.7943040, -105.1533640, 0., 1704.100, 1682.600, 0., 0.017000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 40, 3, 0, 11, 1599145287.613223451, 1599145287.000000000, 39.7943028, -105.1533646, 0., 1704.200, 1682.700, 0., 0.031000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 41, 3, 0, 11, 1599145288.621689921, 1599145288.000000000, 39.7943013, -105.1533655, 0., 1704.100, 1682.600, 0., 0.030000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 42, 3, 0, 11, 1599145289.612421714, 1599145289.000000000, 39.7943010, -105.1533660, 0., 1704.100, 1682.600, 0., 0.053000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 43, 3, 0, 11, 1599145290.620473978, 1599145290.000000000, 39.7942998, -105.1533665, 0., 1704.200, 1682.700, 0., 0.025000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 44, 3, 0, 11, 1599145291.613801443, 1599145291.000000000, 39.7942993, -105.1533668, 0., 1704.300, 1682.800, 0., 0.057000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 45, 3, 0, 11, 1599145292.615786492, 1599145292.000000000, 39.7942988, -105.1533671, 0., 1704.400, 1682.900, 0., 0.050000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 46, 3, 0, 11, 1599145293.620279444, 1599145293.000000000, 39.7942985, -105.1533670, 0., 1704.500, 1683.000, 0., 0.031000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 47, 3, 0, 11, 1599145294.620105955, 1599145294.000000000, 39.7942981, -105.1533671, 0., 1704.500, 1683.000, 0., 0.017000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 48, 3, 0, 11, 1599145295.614701375, 1599145295.000000000, 39.7942981, -105.1533678, 0., 1704.600, 1683.100, 0., 0.022000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 49, 3, 0, 11, 1599145296.614174608, 1599145296.000000000, 39.7942985, -105.1533683, 0., 1704.600, 1683.100, 0., 0.021000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00422, 48.41258, 0, 0.
"neon", 50, 3, 0, 11, 1599145297.619259043, 1599145297.000000000, 39.7942996, -105.1533675, 0., 1704.800, 1683.300, 0., 0.349000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00438, 48.44799, 0, 0.
"neon", 51, 3, 0, 11, 1599145298.611231467, 1599145298.000000000, 39.7943033, -105.1533676, 0., 1705.000, 1683.500, 0., 0.345000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00452, 48.48367, 0, 0.
"neon", 52, 3, 0, 11, 1599145299.613901396, 1599145299.000000000, 39.7943038, -105.1533688, 0., 1705.000, 1683.500, 0., 0.049000, 0., 0.00000, 80.97612, 228.72474, 20.00000, 84.00466, 48.51798, 0, 0.
"neon", 53, 3, 0, 11, 1599145300.610883089, 1599145300.000000000, 39.7943075, -105.1533681, 0., 1704.900, 1683.400, 0., 0.776000, 6.930000000, 0.00000, 80.97612, 6.92801, 20.00000, 84.00482, 36.52001, 0, 0.
"neon", 54, 3, 0, 11, 1599145301.609286256, 1599145301.000000000, 39.7943116, -105.1533673, 0., 1704.900, 1683.400, 0., 0.542000, 0., 0.00000, 80.97612, 6.92801, 20.00000, 84.00500, 36.57410, 0, 0.
"neon", 55, 3, 0, 12, 1599145302.613296590, 1599145302.000000000, 39.7943140, -105.1533691, 0., 1705.300, 1683.800, 0., 1.544000, 12.220000000, 0.00000, -3.32710, 12.22404, 20.00000, 29.68102, 20.27891, 0, 0.
"neon", 56, 3, 0, 12, 1599145303.614012906, 1599145303.000000000, 39.7943241, -105.1533655, 0., 1705.700, 1684.200, 0., 1.986000, 5.410000000, 0.00000, 4.33336, 5.40775, 20.00000, 22.46912, 12.36190, 0, 0.
"neon", 57, 3, 0, 12, 1599145304.617898289, 1599145304.000000000, 39.7943275, -105.1533645, 0., 1705.600, 1684.100, 0., 0.857000, 358.600000000, 0.00000, 3.08937, 358.59610, 20.00000, 42.79409, 22.84376, 0, 0.
"neon", 58, 3, 0, 12, 1599145305.611815590, 1599145305.000000000, 39.7943305, -105.1533613, 0., 1705.800, 1684.300, 0., 1.398000, 3.480000000, 0.00000, -2.30045, 3.47896, 20.00000, 21.58461, 10.63152, 0, 0.
"neon", 59, 3, 0, 12, 1599145306.613261420, 1599145306.000000000, 39.7943346, -105.1533590, 0., 1705.800, 1684.300, 0., 1.786000, 2.320000000, 0.00000, -3.51771, 2.32100, 20.00000, 16.52637, 8.41167, 0, 0.
"neon", 60, 3, 0, 12, 1599145307.617476917, 1599145307.000000000, 39.7943398, -105.1533550, 0., 1706.300, 1684.800, 0., 0.710000, 4.620000000, 0.00000, -3.80389, 4.62448, 20.00000, 40.16097, 21.19900, 0, 0.
"neon", 61, 3, 0, 12, 1599145308.610239455, 1599145308.000000000, 39.7943406, -105.1533506, 0., 1706.700, 1685.200, 0., 0.009000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16113, 21.24181, 0, 0.
"neon", 62, 3, 0, 12, 1599145309.608946767, 1599145309.000000000, 39.7943381, -105.1533476, 0., 1706.800, 1685.300, 0., 0.019000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16131, 21.28591, 0, 0.
"neon", 63, 3, 0, 12, 1599145310.616212877, 1599145310.000000000, 39.7943361, -105.1533451, 0., 1707.100, 1685.600, 0., 0.030000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16147, 21.32731, 0, 0.
"neon", 64, 3, 0, 12, 1599145311.616517063, 1599145311.000000000, 39.7943345, -105.1533435, 0., 1707.500, 1686.000, 0., 0.028000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16164, 21.37341, 0, 0.
"neon", 65, 3, 0, 12, 1599145312.607527830, 1599145312.000000000, 39.7943323, -105.1533423, 0., 1707.600, 1686.100, 0., 0.013000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16181, 21.41678, 0, 0.
"neon", 66, 3, 0, 12, 1599145313.609943995, 1599145313.000000000, 39.7943303, -105.1533421, 0., 1707.400, 1685.900, 0., 0.010000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16181, 21.41678, 0, 0.
"neon", 67, 3, 0, 12, 1599145314.607957173, 1599145314.000000000, 39.7943280, -105.1533415, 0., 1707.300, 1685.800, 0., 0.008000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16181, 21.41678, 0, 0.
"neon", 68, 3, 0, 12, 1599145315.608873794, 1599145315.000000000, 39.7943266, -105.1533411, 0., 1707.300, 1685.800, 0., 0.018000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16181, 21.41678, 0, 0.
"neon", 69, 3, 0, 12, 1599145316.611471248, 1599145316.000000000, 39.7943253, -105.1533411, 0., 1707.200, 1685.700, 0., 0.014000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16199, 21.46144, 0, 0.
"neon", 70, 3, 0, 12, 1599145317.611192273, 1599145317.000000000, 39.7943248, -105.1533410, 0., 1707.200, 1685.700, 0., 0.015000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16220, 21.51595, 0, 0.
"neon", 71, 3, 0, 12, 1599145318.608039726, 1599145318.000000000, 39.7943223, -105.1533411, 0., 1707.000, 1685.500, 0., 0.033000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16245, 21.58109, 0, 0.
"neon", 72, 3, 0, 12, 1599145319.610911121, 1599145319.000000000, 39.7943198, -105.1533413, 0., 1706.800, 1685.300, 0., 0.010000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16268, 21.63797, 0, 0.
"neon", 73, 3, 0, 12, 1599145320.609785751, 1599145320.000000000, 39.7943178, -105.1533418, 0., 1706.700, 1685.200, 0., 0.011000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16290, 21.69565, 0, 0.
"neon", 74, 3, 0, 12, 1599145321.607618421, 1599145321.000000000, 39.7943158, -105.1533423, 0., 1706.500, 1685.000, 0., 0.029000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16314, 21.75686, 0, 0.
"neon", 75, 3, 0, 12, 1599145322.613555283, 1599145322.000000000, 39.7943130, -105.1533420, 0., 1706.300, 1684.800, 0., 0.042000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16314, 21.75686, 0, 0.
"neon", 76, 3, 0, 12, 1599145323.614025070, 1599145323.000000000, 39.7943105, -105.1533420, 0., 1706.100, 1684.600, 0., 0.036000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16314, 21.75686, 0, 0.
"neon", 77, 3, 0, 12, 1599145324.609013667, 1599145324.000000000, 39.7943088, -105.1533418, 0., 1706.000, 1684.500, 0., 0.022000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16314, 21.75686, 0, 0.
"neon", 78, 3, 0, 12, 1599145325.608431940, 1599145325.000000000, 39.7943071, -105.1533420, 0., 1705.900, 1684.400, 0., 0.046000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16314, 21.75686, 0, 0.
"neon", 79, 3, 0, 12, 1599145326.605041658, 1599145326.000000000, 39.7943053, -105.1533418, 0., 1705.800, 1684.300, 0., 0.024000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16314, 21.75686, 0, 0.
"neon", 80, 3, 0, 12, 1599145327.605726225, 1599145327.000000000, 39.7943053, -105.1533425, 0., 1705.800, 1684.300, 0., 0.022000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16339, 21.81810, 0, 0.
"neon", 81, 3, 0, 12, 1599145328.611500412, 1599145328.000000000, 39.7943050, -105.1533433, 0., 1705.700, 1684.200, 0., 0.007000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16360, 21.87170, 0, 0.
"neon", 82, 3, 0, 12, 1599145329.611247755, 1599145329.000000000, 39.7943051, -105.1533438, 0., 1705.600, 1684.100, 0., 0.050000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 83, 3, 0, 12, 1599145330.611973007, 1599145330.000000000, 39.7943056, -105.1533443, 0., 1705.500, 1684.000, 0., 0.017000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 84, 3, 0, 12, 1599145331.604736277, 1599145331.000000000, 39.7943060, -105.1533450, 0., 1705.400, 1683.900, 0., 0.054000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 85, 3, 0, 12, 1599145332.611347730, 1599145332.000000000, 39.7943063, -105.1533455, 0., 1705.300, 1683.800, 0., 0.023000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 86, 3, 0, 12, 1599145333.611247545, 1599145333.000000000, 39.7943063, -105.1533463, 0., 1705.100, 1683.600, 0., 0.011000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 87, 3, 0, 12, 1599145334.604016682, 1599145334.000000000, 39.7943066, -105.1533471, 0., 1705.000, 1683.500, 0., 0.022000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 88, 3, 0, 12, 1599145335.609644957, 1599145335.000000000, 39.7943071, -105.1533476, 0., 1704.900, 1683.400, 0., 0.008000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 89, 3, 0, 12, 1599145336.606325647, 1599145336.000000000, 39.7943081, -105.1533481, 0., 1704.800, 1683.300, 0., 0.028000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 90, 3, 0, 12, 1599145337.605155935, 1599145337.000000000, 39.7943095, -105.1533478, 0., 1704.900, 1683.400, 0., 0.006000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 91, 3, 0, 12, 1599145338.602632886, 1599145338.000000000, 39.7943110, -105.1533476, 0., 1705.000, 1683.500, 0., 0.004000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 92, 3, 0, 12, 1599145339.608571750, 1599145339.000000000, 39.7943116, -105.1533473, 0., 1705.000, 1683.500, 0., 0.050000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 93, 3, 0, 12, 1599145340.601489169, 1599145340.000000000, 39.7943121, -105.1533471, 0., 1704.900, 1683.400, 0., 0.019000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 94, 3, 0, 12, 1599145341.600208423, 1599145341.000000000, 39.7943128, -105.1533470, 0., 1704.900, 1683.400, 0., 0.021000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 95, 3, 0, 12, 1599145342.608634792, 1599145342.000000000, 39.7943135, -105.1533471, 0., 1704.900, 1683.400, 0., 0.047000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 96, 3, 0, 12, 1599145343.607758587, 1599145343.000000000, 39.7943138, -105.1533471, 0., 1704.900, 1683.400, 0., 0.067000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 97, 3, 0, 12, 1599145344.608313382, 1599145344.000000000, 39.7943146, -105.1533475, 0., 1704.800, 1683.300, 0., 0.022000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 98, 3, 0, 12, 1599145345.599525810, 1599145345.000000000, 39.7943155, -105.1533478, 0., 1704.800, 1683.300, 0., 0.020000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 99, 3, 0, 12, 1599145346.600234383, 1599145346.000000000, 39.7943165, -105.1533480, 0., 1704.800, 1683.300, 0., 0.022000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 100, 3, 0, 12, 1599145347.600604548, 1599145347.000000000, 39.7943178, -105.1533481, 0., 1704.900, 1683.400, 0., 0.051000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 101, 3, 0, 12, 1599145348.602386840, 1599145348.000000000, 39.7943193, -105.1533481, 0., 1704.900, 1683.400, 0., 0.019000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 102, 3, 0, 12, 1599145349.608438398, 1599145349.000000000, 39.7943205, -105.1533483, 0., 1705.000, 1683.500, 0., 0.019000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 103, 3, 0, 12, 1599145350.605993955, 1599145350.000000000, 39.7943213, -105.1533485, 0., 1705.100, 1683.600, 0., 0.007000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 104, 3, 0, 12, 1599145351.598142804, 1599145351.000000000, 39.7943215, -105.1533491, 0., 1705.000, 1683.500, 0., 0.017000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 105, 3, 0, 12, 1599145352.598857058, 1599145352.000000000, 39.7943215, -105.1533496, 0., 1705.000, 1683.500, 0., 0.013000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 106, 3, 0, 12, 1599145353.599397804, 1599145353.000000000, 39.7943220, -105.1533498, 0., 1705.000, 1683.500, 0., 0.028000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 107, 3, 0, 12, 1599145354.598307865, 1599145354.000000000, 39.7943230, -105.1533500, 0., 1705.100, 1683.600, 0., 0.008000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 108, 3, 0, 12, 1599145355.597068523, 1599145355.000000000, 39.7943236, -105.1533500, 0., 1705.100, 1683.600, 0., 0.025000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 109, 3, 0, 12, 1599145356.600785801, 1599145356.000000000, 39.7943246, -105.1533503, 0., 1705.100, 1683.600, 0., 0.031000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 110, 3, 0, 12, 1599145357.599489627, 1599145357.000000000, 39.7943258, -105.1533505, 0., 1705.100, 1683.600, 0., 0.034000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 111, 3, 0, 12, 1599145358.600384337, 1599145358.000000000, 39.7943270, -105.1533506, 0., 1705.100, 1683.600, 0., 0.012000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 112, 3, 0, 12, 1599145359.595886239, 1599145359.000000000, 39.7943280, -105.1533510, 0., 1705.200, 1683.700, 0., 0.018000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 113, 3, 0, 12, 1599145360.603837245, 1599145360.000000000, 39.7943290, -105.1533513, 0., 1705.200, 1683.700, 0., 0.010000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 114, 3, 0, 12, 1599145361.604807512, 1599145361.000000000, 39.7943298, -105.1533515, 0., 1705.200, 1683.700, 0., 0.044000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
"neon", 115, 3, 0, 12, 1599145362.598405245, 1599145362.000000000, 39.7943311, -105.1533521, 0., 1705.200, 1683.700, 0., 0.259000, 0., 0.00000, -3.80389, 4.62448, 20.00000, 40.16381, 21.92392, 0, 0.
