NAM, NUM, FIX, SYS, SAT, CLK, TIM, LAT, LON, HAC, MSL, GEO, VAC, SOG, COG, ROL, PIT, YAW, RAC, PAC, YAC, OBS, MAC
"neon", 36, 3, 1, 7, 1614187282.609018108, 1614187282.000000000, 39.7942450, -105.1532583, 0., 1719.500, 1698.700, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 37, 3, 1, 7, 1614187283.610098973, 1614187283.000000000, 39.7942450, -105.1532583, 0., 1719.500, 1698.700, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 38, 3, 1, 7, 1614187284.610763553, 1614187284.000000000, 39.7942450, -105.1532583, 0., 1719.500, 1698.700, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 39, 3, 1, 7, 1614187285.611593583, 1614187285.000000000, 39.7942450, -105.1532583, 0., 1719.500, 1698.700, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 40, 3, 1, 7, 1614187286.616431925, 1614187286.000000000, 39.7942450, -105.1532600, 0., 1719.500, 1698.700, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 41, 3, 1, 7, 1614187287.610435928, 1614187287.000000000, 39.7942450, -105.1532600, 0., 1719.500, 1698.700, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 42, 3, 1, 7, 1614187288.612977694, 1614187288.000000000, 39.7942450, -105.1532600, 0., 1719.500, 1698.700, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 43, 3, 1, 7, 1614187289.612776492, 1614187289.000000000, 39.7942450, -105.1532600, 0., 1719.400, 1698.600, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 44, 3, 1, 7, 1614187290.620072347, 1614187290.000000000, 39.7942450, -105.1532600, 0., 1719.400, 1698.600, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 45, 3, 1, 7, 1614187291.621252617, 1614187291.000000000, 39.7942450, -105.1532600, 0., 1719.400, 1698.600, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 46, 3, 1, 7, 1614187292.614499173, 1614187292.000000000, 39.7942450, -105.1532600, 0., 1719.400, 1698.600, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 47, 3, 1, 7, 1614187293.622047303, 1614187293.000000000, 39.7942450, -105.1532600, 0., 1719.400, 1698.600, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 48, 3, 1, 7, 1614187294.622273984, 1614187294.000000000, 39.7942450, -105.1532600, 0., 1719.400, 1698.600, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 49, 3, 1, 7, 1614187295.622728879, 1614187295.000000000, 39.7942450, -105.1532600, 0., 1719.400, 1698.600, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 50, 3, 1, 7, 1614187296.623380997, 1614187296.000000000, 39.7942450, -105.1532600, 0., 1719.400, 1698.600, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 51, 3, 1, 7, 1614187297.617415640, 1614187297.000000000, 39.7942450, -105.1532616, 0., 1719.400, 1698.600, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 52, 3, 1, 7, 1614187298.617884657, 1614187298.000000000, 39.7942450, -105.1532616, 0., 1719.400, 1698.600, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 53, 3, 1, 7, 1614187299.618261303, 1614187299.000000000, 39.7942450, -105.1532616, 0., 1719.400, 1698.600, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 54, 3, 1, 7, 1614187300.625368228, 1614187300.000000000, 39.7942450, -105.1532616, 0., 1719.400, 1698.600, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 55, 3, 1, 7, 1614187301.645240796, 1614187301.000000000, 39.7942450, -105.1532616, 0., 1719.300, 1698.500, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
